index,lat,lon,x,y,prob,prediction,shape
784,24.7625106963,88.9626502984,159,70,0.522045373917,zigzag,zigzag
785,23.0618194953,91.1583096626,20,163,0.8271048069,zigzag,zigzag
786,25.2910483337,89.3910312647,75,63,0.559419631958,zigzag,None
787,24.982301265,89.3688256376,558,268,0.841238796711,zigzag,zigzag
788,22.7804626599,90.1266738324,70,251,0.341402411461,fck,fck
789,22.8088638531,89.1790417261,21,22,0.54939609766,zigzag,fck
790,22.3176081016,89.1044793771,177,437,0.321229696274,fck,fck
791,23.8484016605,90.698011941,203,255,0.442815065384,fck,None
792,24.5299269888,89.5011029917,197,80,0.82191067934,zigzag,zigzag
793,24.6597219935,90.7172012327,203,28,0.519482374191,zigzag,fck
794,23.5909704491,90.4750238106,288,437,0.981176972389,zigzag,zigzag
795,23.1923349685,89.0553229174,94,236,0.732842504978,zigzag,zigzag
796,21.4246780558,92.0812470557,24,170,0.633972704411,zigzag,fck
797,23.9368749662,90.2077715724,151,145,0.948180198669,zigzag,zigzag
798,23.2736284374,88.9628464827,272,86,0.954521715641,zigzag,zigzag
799,24.9601527291,89.5007474077,90,51,0.518297672272,zigzag,zigzag
800,24.0296115564,88.9766529619,161,92,0.154967308044,fck,fck
801,22.9605753006,91.4459773463,31,104,0.495125591755,fck,zigzag
802,25.0704853361,90.0300407391,239,210,0.514337182045,zigzag,zigzag
803,25.5065334266,88.9387648434,108,138,0.99510705471,zigzag,zigzag
804,24.3927734615,88.6662524079,166,89,0.204425692558,fck,fck
805,24.9059306712,88.2157761702,39,86,0.732879400253,zigzag,zigzag
806,24.110586543,89.8874882248,96,456,0.838839411736,zigzag,zigzag
807,24.0870368736,90.111113954,408,326,0.999993443489,zigzag,zigzag
808,24.6897493916,90.3158078855,196,220,0.517543375492,zigzag,fck
809,23.8839459109,89.1765894204,169,46,0.620522797108,zigzag,zigzag
810,23.4798521506,91.202843528,317,211,0.732226192951,zigzag,zigzag
811,24.838188764,90.758657455,303,49,0.535460352898,zigzag,zigzag
812,25.6609529024,89.3785490293,34,165,0.499735981226,fck,zigzag
813,24.41503755,89.5682471123,188,180,0.879459738731,zigzag,zigzag
814,24.0134315902,89.0921074934,710,772,0.0215870849788,fck,fck
815,24.3808198115,88.6703845414,340,202,0.176571905613,fck,fck
816,23.0411983645,89.5360360825,56,17,0.496293932199,fck,zigzag
817,24.3055644788,90.5548340933,133,2,0.597680389881,zigzag,zigzag
818,25.8044560856,88.9765548698,34,84,0.951032817364,zigzag,zigzag
819,24.4231110054,88.9705835066,137,45,0.999012351036,zigzag,zigzag
820,22.5464847649,91.9550759435,142,184,0.753626406193,zigzag,zigzag
821,25.5864241611,89.8406491941,55,220,0.495755136013,fck,zigzag
822,23.6321985794,88.658184323,202,103,0.552710175514,zigzag,fck
823,24.0658789447,90.6384454445,58,101,0.997665166855,zigzag,zigzag
824,23.0489484354,89.3969903664,41,101,0.557722508907,zigzag,None
825,24.233121599,89.5728819701,118,110,0.999993443489,zigzag,zigzag
826,25.5452484122,89.2280265244,192,209,0.99973911047,zigzag,zigzag
827,24.106937783,90.7640647884,198,42,0.977632045746,zigzag,zigzag
828,22.9341302184,90.5421679353,134,89,0.999371349812,zigzag,zigzag
829,23.7814658162,88.6923817207,122,204,0.532002151012,zigzag,zigzag
830,25.5753051282,88.9931447117,827,541,0.857221364975,zigzag,zigzag
831,22.4620230615,89.0449987133,207,66,0.561664283276,zigzag,fck
832,24.6843672814,88.8650853257,8,401,0.461362123489,fck,None
833,22.6553039259,90.4251193984,161,175,0.582120597363,zigzag,zigzag
834,23.6952452645,89.7173227581,188,18,0.544599354267,zigzag,fck
835,25.5847562525,89.4963700417,204,142,0.89958781004,zigzag,zigzag
836,23.5374770682,90.1678235188,119,23,0.540395498276,zigzag,zigzag
837,24.1205579626,90.1721150501,101,373,0.732706010342,zigzag,zigzag
838,23.8232341452,89.2664051037,207,203,0.986112177372,zigzag,zigzag
839,23.0079903901,89.7625064839,87,119,0.561518967152,zigzag,None
840,24.1038826484,91.5780217296,23,121,0.55826997757,zigzag,zigzag
841,23.8020411603,90.3175122283,80,1255,0.598119199276,zigzag,zigzag
842,25.7519471514,88.9189624778,85,91,2.16977514356e-05,fck,fck
843,23.8516793574,90.5482251291,359,135,0.585747539997,zigzag,None
844,24.0030127695,89.2005729657,296,210,0.997798323631,zigzag,zigzag
845,24.2574928478,90.1008755805,178,163,0.998802065849,zigzag,zigzag
846,23.9856593169,90.6767504548,53,89,0.998892843723,zigzag,zigzag
847,26.0905268569,88.6823395315,71,57,0.0094130653888,fck,fck
848,22.5500736073,91.9498280098,48,204,0.992874026299,zigzag,zigzag
849,24.8745445397,91.9068881438,172,62,0.573802888393,zigzag,zigzag
850,23.2620089556,90.2053437899,183,171,0.99996638298,zigzag,zigzag
851,24.5627521732,90.0692531037,166,48,0.998275160789,zigzag,zigzag
852,24.2447705268,91.8528393325,196,134,0.505661070347,zigzag,None
853,25.7778340433,88.9283915912,424,188,0.498101145029,fck,zigzag
854,22.1470688672,90.0634656631,195,24,0.704646468163,zigzag,zigzag
855,22.779332064,90.1301438419,171,534,0.67491209507,zigzag,None
856,24.1200766198,90.1776940366,144,1276,0.999948382378,zigzag,zigzag
857,22.9353163588,90.5040100632,254,113,0.972574651241,zigzag,zigzag
858,24.2758147118,90.6880801054,107,117,0.709555208683,zigzag,zigzag
859,22.004493852,92.117259158,199,419,1.35936010712e-12,fck,fck
860,23.245005347,89.7555787222,124,2,0.533450961113,zigzag,fck
861,23.6499759168,90.9682805187,412,121,0.932632744312,zigzag,zigzag
862,23.5385069178,89.7383512754,27,165,0.497747600079,fck,zigzag
863,24.6673886443,90.6054374141,410,97,0.0679617524147,fck,fck
864,23.6208638434,89.8453085749,765,152,0.990263938904,zigzag,zigzag
865,25.7127182676,89.6607112875,53,105,0.793737530708,zigzag,zigzag
866,22.9680052919,91.5509850624,45,156,0.986785829067,zigzag,zigzag
867,22.5923491997,92.0555101033,123,983,2.53966288e-08,fck,fck
868,23.8911140521,90.3364317728,426,334,0.551697850227,zigzag,fck
869,23.6735262707,90.3791018874,106,230,0.963673114777,zigzag,zigzag
870,24.8061888171,89.4125502448,44,26,0.666118383408,zigzag,fck
871,24.7684948694,88.8664340967,70,63,0.409556657076,fck,zigzag
872,25.1979560521,89.0297331113,402,165,0.673639833927,zigzag,None
873,23.6340207297,90.4594148883,264,284,0.316839873791,fck,fck
874,22.954151589,91.2111936277,153,220,0.685465335846,zigzag,zigzag
875,25.02708545,89.307125635,115,164,0.253530651331,fck,fck
876,24.9060985815,89.9707562576,24,79,0.570196151733,zigzag,fck
877,21.9522057508,92.0692675446,92,89,0.0214376468211,fck,fck
878,24.1701905837,90.7078211633,145,159,0.510758042336,zigzag,zigzag
879,23.419133683,90.9394904524,339,237,0.999999880791,zigzag,zigzag
880,22.3331431608,90.0493771669,151,219,0.999992132187,zigzag,zigzag
881,25.6376174169,89.3921470629,128,154,0.669478535652,zigzag,zigzag
882,25.0311895629,89.2881202682,193,182,0.501970946789,zigzag,fck
883,23.0616739731,91.1597933063,33,284,1.0,zigzag,zigzag
884,22.888973133,89.7152996057,100,77,0.986252129078,zigzag,zigzag
885,25.1190086593,90.6921509334,126,1,0.49987128377,fck,None
886,25.1493839707,89.0334851399,78,23,0.988936126232,zigzag,zigzag
887,22.5534451863,92.0304843352,200,62,0.62352669239,zigzag,zigzag
888,24.5034351631,88.3071122838,108,143,0.807734906673,zigzag,fck
889,24.6355204222,90.1756463713,358,213,0.718318223953,zigzag,fck
890,24.0154439145,89.1167041225,82,90,0.139456033707,fck,fck
891,25.7022261523,89.3422794331,106,119,0.976798951626,zigzag,zigzag
892,24.7270844321,90.3701754963,427,174,0.940437436104,zigzag,zigzag
893,25.6338180028,88.5786683208,25,114,0.58816242218,zigzag,zigzag
894,23.758340024,89.4868428364,167,37,0.341281890869,fck,fck
895,22.8137258741,91.7676707665,39,132,0.785046935081,zigzag,fck
896,22.5620683797,91.9524887612,336,197,0.000658680510242,fck,fck
897,23.891558095,90.3471115649,162,85,0.554491043091,zigzag,zigzag
898,24.344074249,90.7640034789,270,261,0.999847888947,zigzag,zigzag
899,24.4126261496,88.7029511572,180,170,0.454220890999,fck,zigzag
900,22.8211993538,89.6026529537,276,522,0.608463287354,zigzag,zigzag
901,23.1173029854,89.1238525935,29,1,0.501691460609,zigzag,None
902,23.1742648393,90.8535739338,355,174,0.989384949207,zigzag,zigzag
903,24.1020580235,91.2561566482,186,79,0.999708473682,zigzag,zigzag
904,24.0141454085,89.0240437631,198,149,0.555345773697,zigzag,zigzag
905,23.4451945957,90.9130423401,37,96,0.99988591671,zigzag,zigzag
906,24.6042697238,88.2004002146,27,176,0.596703886986,zigzag,fck
907,24.6450917915,90.3533036355,172,142,0.352770507336,fck,zigzag
908,24.8029904179,89.3913868487,107,92,0.0510149523616,fck,fck
909,23.8818190475,90.5838693839,359,578,0.841132760048,zigzag,zigzag
910,24.0130917979,90.1956571846,68,53,0.998301506042,zigzag,zigzag
911,24.6338407474,90.0174726751,62,81,0.413282006979,fck,fck
912,21.5669593092,92.0438984458,98,36,0.993978261948,zigzag,zigzag
913,22.7252103786,90.3917435224,28,141,0.992350757122,zigzag,zigzag
914,23.6309248876,89.1944422026,91,158,6.333901581e-08,fck,fck
915,23.7559717411,90.5693885252,154,69,0.551054596901,zigzag,None
916,25.9584096646,88.9342893852,188,221,0.981370508671,zigzag,zigzag
917,22.5264365166,90.3724929252,120,139,0.998454332352,zigzag,zigzag
918,24.017069646,89.0907587264,385,662,0.130932793021,fck,fck
919,23.776327762,90.3227846892,581,789,0.854647934437,zigzag,zigzag
920,23.6352159667,90.3505325284,382,364,0.890113174915,zigzag,zigzag
921,23.7065658962,91.0548346362,300,236,0.910099983215,zigzag,zigzag
922,22.485849733,89.000207354,119,221,0.575422167778,zigzag,fck
923,23.7662729389,89.6561132143,132,178,0.994622945786,zigzag,zigzag
924,22.3820765192,92.1776962263,91,196,0.792840778828,zigzag,fck
925,23.73860882,91.070333207,133,156,0.989418804646,zigzag,zigzag
926,24.615311074,91.6598183762,156,72,0.99650323391,zigzag,zigzag
927,24.4101251475,88.7129810869,180,92,0.000131544453325,fck,fck
928,23.6850729629,90.5718776154,198,48,0.999924182892,zigzag,zigzag
929,23.9255204962,90.5965600671,44,269,0.868882954121,zigzag,zigzag
930,24.62473965,88.2532351317,652,453,0.463419318199,fck,zigzag
931,25.5650188985,88.9969457883,418,179,0.999254763126,zigzag,zigzag
932,23.2423809733,90.3490121002,133,240,0.974615693092,zigzag,zigzag
933,24.0667974935,90.9560680367,424,245,0.859000563622,zigzag,zigzag
934,23.8999086454,90.1403086504,89,243,0.475312203169,fck,None
935,23.5555387218,88.792067936,80,46,0.550061285496,zigzag,fck
936,22.7818531675,90.8890710544,172,157,0.948271930218,zigzag,zigzag
937,24.6256007179,89.4490773329,129,93,0.999941825867,zigzag,zigzag
938,24.3856497142,88.920102799,132,184,0.984265208244,zigzag,zigzag
939,23.5364248305,89.7567680895,213,99,0.85756367445,zigzag,zigzag
940,23.2303442085,90.6933893467,81,102,0.998951554298,zigzag,zigzag
941,22.9630930564,89.0024634753,32,181,0.538645625114,zigzag,fck
942,24.050328587,90.3470257303,551,526,0.000472825369798,fck,fck
943,24.4181989001,90.6888403195,129,179,0.0269558802247,fck,fck
944,22.7347613308,91.7710181628,80,181,2.19681714952e-05,fck,fck
945,24.7986531685,89.3968800107,49,316,1.18814887173e-05,fck,fck
946,24.4744039806,90.7871041967,22,129,0.59411919117,zigzag,zigzag
947,22.6491438856,90.1744202195,32,113,0.610446751118,zigzag,fck
948,23.2210036686,89.1593619736,239,209,0.352237910032,fck,fck
949,22.5806771369,92.0456150583,33,176,0.216912075877,fck,fck
950,22.9620408188,88.9362634917,126,158,0.217806905508,fck,fck
951,23.6004102068,90.4617568402,1693,251,0.779485106468,zigzag,zigzag
952,22.3066385568,90.7858167373,22,24,0.545284032822,zigzag,fck
953,23.6286923772,90.4335798437,740,1089,0.706159174442,zigzag,zigzag
954,23.7913005875,90.1208741263,366,674,0.999548614025,zigzag,zigzag
955,23.314729609,89.0240069785,206,146,0.548099160194,zigzag,None
956,22.9179116473,89.0815993705,227,139,0.976179838181,zigzag,zigzag
957,23.0414782149,92.2303472246,31,10,0.599064171314,zigzag,fck
958,23.8944907408,90.1392051138,573,153,0.988305568695,zigzag,zigzag
959,24.6312769564,89.9635587405,68,164,0.534626185894,zigzag,fck
960,26.0503815313,88.6514036976,131,222,0.997228443623,zigzag,zigzag
961,24.108090277,89.4821834555,319,105,0.847166836262,zigzag,zigzag
962,23.4629888692,88.955869673,23,189,0.534699201584,zigzag,fck
963,23.1191461601,88.9920902251,90,7,0.674795031548,zigzag,zigzag
964,23.6594149381,90.3917435224,243,141,0.655156910419,zigzag,zigzag
965,23.0092535165,90.3109155378,200,45,0.609997153282,zigzag,zigzag
966,25.0133765273,88.7519850037,228,137,1.3243642627e-07,fck,fck
967,24.5201111188,90.3263037529,181,180,0.960611820221,zigzag,zigzag
968,23.845553785,90.6869275227,233,23,0.937187731266,zigzag,zigzag
969,24.5301508691,88.3089269884,177,291,0.998910903931,zigzag,fck
970,24.0612213978,91.0077871576,26,207,0.512745440006,zigzag,None
971,25.0700066606,90.3325326081,504,240,0.947768270969,zigzag,zigzag
972,24.3818107486,89.5374461571,28,132,0.104242354631,fck,fck
973,24.0172151683,89.0879876234,372,436,0.369071245193,fck,fck
974,24.3291826095,89.5440919058,259,2,0.485687285662,fck,None
975,25.0097866328,89.8372282285,104,165,0.999783933163,zigzag,zigzag
976,25.4686394778,89.081967216,171,169,0.999978303909,zigzag,zigzag
977,25.9880168336,89.2269107263,190,118,0.978323578835,zigzag,zigzag
978,23.9715586277,90.3493186361,1761,489,0.56159299612,zigzag,fck
979,24.3268078836,90.1047747473,24,33,0.533899068832,zigzag,zigzag
980,22.9376111324,90.5401693058,49,150,1.00485040093e-05,fck,fck
981,23.1172582093,91.2397507251,33,85,0.93450152874,zigzag,zigzag
982,24.0783392162,90.1227624021,289,604,0.997298896313,zigzag,zigzag
983,23.1873192443,90.2031121916,91,213,4.63870383101e-05,fck,fck
984,24.6430431748,88.22204181,132,149,0.387605935335,fck,fck
985,23.0398438883,91.4447144099,177,1,0.344100922346,fck,zigzag
986,23.0067478542,91.5407712099,198,219,0.854430317879,zigzag,zigzag
987,23.8318062145,88.7476689454,339,233,0.682951033115,zigzag,zigzag
988,23.5042123792,88.9260619008,166,222,0.52069824934,zigzag,None
989,25.0311895629,88.4531593307,193,182,0.829714298248,zigzag,zigzag
990,24.9266921998,88.7192467267,187,155,0.915227174759,zigzag,zigzag
991,24.9638677743,90.2536909914,203,82,0.547306060791,zigzag,zigzag
992,23.8257914142,90.2771227662,203,425,0.944523632526,zigzag,zigzag
993,24.3956828285,88.9514310015,353,51,0.999876737595,zigzag,zigzag
994,23.7684395353,90.5570166415,163,404,0.577263653278,zigzag,fck
995,22.7577818078,89.0993540626,60,19,0.656510531902,zigzag,zigzag
996,23.9322124293,88.8115515022,119,67,0.580562770367,zigzag,fck
997,24.059430355,91.0072599123,186,164,0.595163404942,zigzag,zigzag
998,23.6185780977,90.4597827358,70,90,0.573872625828,zigzag,fck
999,24.6497597702,90.7316698339,201,88,0.669527828693,zigzag,zigzag
1000,24.0972880498,90.338307785,1284,487,0.811470746994,zigzag,zigzag
1001,23.9844167809,88.8963767456,164,41,0.301333039999,fck,fck
1002,24.0147123187,90.3418391021,1492,775,0.562562763691,zigzag,fck
1003,24.1299017316,91.0721111291,162,77,0.946599960327,zigzag,zigzag
1004,23.1547088377,90.2383395588,523,174,0.980777859688,zigzag,zigzag
1005,23.299259336,91.1875901896,236,87,0.99999499321,zigzag,zigzag
1006,24.4825893004,89.513560702,184,200,0.999926686287,zigzag,zigzag
1007,24.7004360293,90.1603930329,133,89,0.00013113541354,fck,fck
1008,25.7892943398,88.9453125,63,0,0.821762442589,zigzag,zigzag
1009,24.8876518921,88.8883454453,114,58,0.975228905678,zigzag,zigzag
1010,22.1303168133,92.0666558373,1237,324,0.998574376106,zigzag,zigzag
1011,23.5915094149,88.691535676,15,135,0.499514818192,fck,None
1012,22.2767589589,91.8284511552,194,161,0.997913897038,zigzag,zigzag
1013,26.0189653028,88.4897722514,292,32,0.482603251934,fck,zigzag
1014,24.8993139595,90.7534830904,185,75,0.424632489681,fck,fck
1015,23.2596311847,90.1988942274,170,93,0.999958276749,zigzag,zigzag
1016,24.2922983388,89.8999459391,200,128,0.798790872097,zigzag,zigzag
1017,25.1538189486,89.3991483956,126,53,0.526463389397,zigzag,zigzag
1018,22.8228112923,90.86430277,132,153,0.990332782269,zigzag,zigzag
1019,23.9045681563,90.1447595854,570,158,0.610479235649,zigzag,zigzag
1020,24.452792158,91.3678468956,166,228,0.491782873869,fck,fck
1021,22.9566909764,91.4484296498,378,304,0.994320988655,zigzag,zigzag
1022,24.196911485,89.1583933137,220,130,0.541751861572,zigzag,None
1023,24.3016663784,91.4850670916,34,380,0.213465005159,fck,fck
1024,24.6189162079,90.6164482653,57,99,0.20186047256,fck,fck
1025,22.6801776296,89.787054061,203,105,0.933847248554,zigzag,zigzag
1026,24.4001094494,89.5407322459,181,176,0.989830672741,zigzag,zigzag
1027,24.1624827652,90.7083238836,162,424,0.487535059452,fck,zigzag
1028,24.6624978719,88.9316041128,178,2,0.53288179636,zigzag,zigzag
1029,23.7568560685,89.4973877498,75,1,0.646763086319,zigzag,zigzag
1030,23.8942259891,90.0548825925,148,220,0.485332995653,fck,zigzag
1031,23.7419019887,88.9299610674,288,92,0.485787957907,fck,fck
1032,24.014470035,89.1111864314,169,536,0.367935478687,fck,fck
1033,23.6549655873,90.6491742808,191,80,0.538843393326,zigzag,zigzag
1034,21.9613540435,92.1162905002,185,116,0.491425514221,fck,fck
1035,24.5437628698,90.4067516305,77,245,0.0103633878753,fck,fck
1036,24.401788552,88.6432865687,31,8,0.632584214211,zigzag,zigzag
1037,24.5018650508,89.5346382675,25,127,0.571146726608,zigzag,zigzag
1038,23.0598157661,91.2037754053,199,63,0.999980926514,zigzag,zigzag
1039,23.6707085786,90.3694275437,133,113,0.780078470707,zigzag,zigzag
1040,22.852536905,90.8637019557,190,104,0.583211839199,zigzag,fck
1041,25.6593409638,89.3792234128,178,220,0.494910955429,fck,zigzag
1042,25.125067985,89.4049848821,29,81,0.504717767239,zigzag,zigzag
1043,23.0849834318,89.8687526154,208,48,0.91965419054,zigzag,zigzag
1044,23.7052264927,89.0214811037,195,164,0.561697661877,zigzag,fck
1045,23.1937289543,89.6800354538,195,113,0.530843377113,zigzag,None
1046,24.1171220853,91.0290976899,184,377,0.958051383495,zigzag,zigzag
1047,24.0325352065,90.3322873777,348,220,0.0001140215536,fck,fck
1048,24.5418577325,88.1934847145,24,60,0.558490097523,zigzag,fck
1049,24.401128105,88.5069996962,90,93,0.022143881768,fck,fck
1050,24.0987897129,90.8556461323,254,119,0.936648309231,zigzag,zigzag
1051,25.4162201217,89.8025526317,201,25,0.999493479729,zigzag,zigzag
1052,25.0518801094,89.9967506937,123,183,0.982228338718,zigzag,zigzag
1053,22.9707467861,90.9873594546,26,109,0.647814035416,zigzag,zigzag
1054,23.8089193593,90.0366129187,139,74,0.942775905132,zigzag,zigzag
1055,24.6146282389,88.2495811994,217,155,0.56509333849,zigzag,None
1056,25.8556325647,88.3767945425,100,2,0.55376213789,zigzag,None
1057,23.2986733249,89.7052819374,63,156,0.496569782495,fck,zigzag
1058,24.2676653393,89.0337916779,164,48,0.518351912498,zigzag,None
1059,23.3790968981,91.2377153112,538,143,1.0,zigzag,zigzag
1060,22.1303056193,92.0683969728,1238,466,8.16689134808e-06,fck,fck
1061,23.9168947889,90.096130367,366,448,0.997060835361,zigzag,zigzag
1062,22.7121362304,91.7848001191,517,185,0.0676060318947,fck,fck
1063,24.5108877362,92.0060961539,112,537,0.467417895794,fck,fck
1064,24.7603077128,88.1541374733,133,211,0.443769574165,fck,fck
1065,23.8731907962,90.9833008902,8,2,0.47103151679,fck,None
1066,24.1951114584,89.0108258366,157,191,0.096549578011,fck,fck
1067,24.0700213707,90.1143755219,136,144,0.722031354904,zigzag,fck
1068,22.1551369201,90.2911499568,156,1,0.549687147141,zigzag,fck
1069,24.1587917333,89.5818696688,44,171,0.00012246677943,fck,fck
1070,23.9692050159,90.0579602355,402,247,0.791772961617,zigzag,zigzag
1071,23.960977096,89.239331654,16,11,0.467239260674,fck,None
1072,25.8373113447,89.1665472292,191,123,0.999999284744,zigzag,zigzag
1073,23.747225735,90.3359903601,37,74,0.479869931936,fck,None
1074,25.0120629481,91.8617534621,123,189,0.587245643139,zigzag,None
1075,26.103038758,88.701099668,55,19,0.937377691269,zigzag,zigzag
1076,24.2850455242,91.4982482335,177,335,0.348958134651,fck,fck
1077,24.227810191,90.9210491174,145,77,0.999666333199,zigzag,zigzag
1078,22.8506104022,89.3101174474,136,184,0.708458125591,zigzag,zigzag
1079,24.9424749821,91.9995362418,112,2,0.523061513901,zigzag,None
1080,23.7689208781,90.3198664499,120,327,0.563391208649,zigzag,zigzag
1081,24.5092449666,88.3098466043,482,142,0.999465167522,zigzag,zigzag
1082,23.9287952678,89.1443416041,200,104,0.261651545763,fck,fck
1083,23.4754183356,91.0974311817,263,126,1.0,zigzag,zigzag
1084,23.9155785799,90.7443727766,35,4,0.599713921547,zigzag,zigzag
1085,23.6607664074,90.9828594736,347,190,0.998992621899,zigzag,zigzag
1086,25.4454077661,89.0668610118,31,505,0.820759057999,zigzag,zigzag
1087,22.7708815067,88.9673464618,21,229,0.51921671629,zigzag,zigzag
1088,22.9665052935,89.0074048711,179,136,0.540142714977,zigzag,zigzag
1089,25.6637437245,88.8320895588,227,174,0.1765858531,fck,fck
1090,23.9572806214,89.2225456218,122,210,1.73409330273e-06,fck,fck
1091,26.0541187095,88.4465381069,238,90,0.0371048636734,fck,fck
1092,24.0766712085,91.2506389611,214,77,0.561401844025,zigzag,zigzag
1093,23.0976718269,90.3275544277,203,282,0.617597639561,zigzag,zigzag
1094,23.6449665748,90.4645034222,410,251,0.37259671092,fck,fck
1095,23.7695701311,89.0731389171,62,121,0.410781890154,fck,None
1096,24.7968621257,90.2659034712,209,182,0.910123348236,zigzag,zigzag
1097,24.9187945321,92.3763942714,225,49,1.34065048769e-05,fck,fck
1098,23.9649893054,89.0575545157,106,194,0.512057125568,zigzag,None
1099,21.7872432661,92.1320343012,28,56,0.525051057339,zigzag,zigzag
1100,25.8641106061,88.3794307689,5,217,0.472487747669,fck,zigzag
1101,22.7800708692,90.1292977972,105,465,0.767217814922,zigzag,None
1102,22.0470001018,92.1286255972,41,2,0.531067788601,zigzag,fck
1103,23.9228979636,90.5839552124,54,809,0.973667621613,zigzag,zigzag
1104,24.0191069573,89.0856456735,203,245,0.00293291080743,fck,fck
1105,24.2809524493,91.4875561818,319,359,0.999891281128,zigzag,zigzag
1106,25.9946558579,89.6834809424,38,170,0.795370399952,zigzag,zigzag
1107,24.1870916834,89.0037877214,202,65,0.80915337801,zigzag,zigzag
1108,24.4436305765,91.9974640432,91,57,0.799989521503,zigzag,zigzag
1109,23.596539821,90.4662077712,465,614,0.879825651646,zigzag,zigzag
1110,22.6517122041,90.4744597829,29,167,0.801199793816,zigzag,zigzag
1111,25.2826467041,89.8128155282,160,190,0.548672795296,zigzag,zigzag
1112,22.9326194042,88.9960139129,43,103,0.291413843632,fck,fck
1113,23.3116999061,91.0790266291,26,193,0.999970436096,zigzag,zigzag
1114,23.6474516467,90.4627132406,188,105,0.0828903317451,fck,fck
1115,25.6209099905,89.1086115146,72,102,0.999989032745,zigzag,zigzag
1116,24.9273302588,90.3482641476,130,179,0.696638584137,zigzag,zigzag
1117,24.0963387609,90.1084899892,25,112,0.612852931023,zigzag,fck
1118,23.1576304763,90.2374076834,262,98,0.999976873398,zigzag,zigzag
1119,24.7297709964,90.3939628592,187,98,0.581820189953,zigzag,fck
1120,22.944258819,91.267964498,133,146,0.999990463257,zigzag,zigzag
1121,26.0584219196,88.4632873525,74,112,0.0845366939902,fck,fck
1122,22.2695258994,91.8384933464,159,84,0.961106181145,zigzag,zigzag
1123,23.6439479192,90.4339967455,501,3,0.501874685287,zigzag,zigzag
1124,26.0107602195,89.6803910378,143,142,0.890091836452,zigzag,zigzag
1125,24.4668260382,89.4380296972,29,88,0.352472096682,fck,fck
1126,22.7687994194,88.9663532788,207,148,0.477139681578,fck,zigzag
1127,23.9403395479,89.1024562267,290,272,0.710996747017,zigzag,fck
1128,23.8970093948,90.1440484134,348,548,0.996332645416,zigzag,zigzag
1129,22.2245516557,89.8804255885,89,104,0.834406793118,zigzag,zigzag
1130,22.9468328286,91.4743627805,129,179,0.635229945183,zigzag,zigzag
1131,24.5613399708,90.3609916133,69,97,0.163114771247,fck,fck
1132,23.9614431038,90.7220935803,647,203,0.906784117222,zigzag,zigzag
1133,24.8522959001,91.8323503219,156,31,0.926077604294,zigzag,zigzag
1134,23.6343677442,90.43443815,233,1159,0.471520066261,fck,None
1135,23.8602740179,90.206839697,40,69,0.591907143593,zigzag,zigzag
1136,22.6813572811,91.7562552852,324,97,0.518408000469,zigzag,None
1137,23.20947992,90.7117693762,141,33,0.000714100140613,fck,fck
1138,23.626688648,90.444406764,919,1972,0.507952928543,zigzag,fck
1139,25.8191570191,88.1378419058,46,2,0.522957861423,zigzag,fck
1140,23.883990687,90.5877195005,165,892,0.575514733791,zigzag,zigzag
1141,22.9394576726,91.5122876836,110,136,0.997517585754,zigzag,zigzag
1142,25.2438004299,89.5552621567,80,17,0.988967001438,zigzag,zigzag
1143,25.4010103491,88.9768614057,230,333,9.95732989395e-08,fck,fck
1144,23.0552876331,89.7318526669,152,83,0.511901974678,zigzag,fck
1145,23.098354662,90.3268309982,142,223,0.449760913849,fck,zigzag
1146,24.4515009032,90.5067689068,58,114,0.666679143906,zigzag,fck
1147,23.7571422641,90.3255312753,274,341,0.502412199974,zigzag,zigzag
1148,23.1743929063,89.5240197849,118,157,0.858501255512,zigzag,zigzag
1149,24.3554935554,89.2563138684,144,52,0.751852869987,zigzag,zigzag
1150,25.5606233283,88.9897237502,368,38,7.7473252702e-08,fck,fck
1151,22.1907898238,91.8548992695,152,78,0.999961137772,zigzag,zigzag
1152,24.0946932402,90.6686455854,172,100,0.928843855858,zigzag,zigzag
1153,23.8022311573,90.3198419228,512,773,0.840502142906,zigzag,zigzag
1154,23.1280967399,91.3197449265,193,113,0.0725416243076,fck,zigzag
1155,22.9904942031,89.8050171988,69,2,0.551230728626,zigzag,zigzag
1156,25.21420943,89.4103799541,60,73,0.17292162776,fck,fck
1157,23.350730659,91.2602397357,144,188,0.978953540325,zigzag,zigzag
1158,24.1151288639,90.1756095785,586,1106,0.552209079266,zigzag,fck
1159,24.3698449145,89.2686489636,203,162,0.930427014828,zigzag,zigzag
1160,22.1405033696,92.0687648184,327,496,0.999713361263,zigzag,zigzag
1161,23.6138989983,90.4609966261,488,189,0.142525583506,fck,fck
1162,22.8540928735,89.5630359631,51,203,0.724159836769,zigzag,zigzag
1163,24.7047995717,90.3153051633,189,179,0.907496511936,zigzag,zigzag
1164,24.2190785729,89.5562062936,30,94,0.308242380619,fck,fck
1165,21.827738758,92.1110670895,283,138,0.000140548450872,fck,fck
1166,23.1660454877,90.951813288,187,122,0.986283659935,zigzag,zigzag
1167,23.2723926952,89.2472771217,157,211,0.959701418877,zigzag,zigzag
1168,25.1400208702,89.9190371367,26,117,0.655324280262,zigzag,zigzag
1169,25.0789807674,90.9010015194,369,234,4.31096577813e-06,fck,fck
1170,25.4455532884,89.0687615471,18,660,0.542079150677,zigzag,fck
1171,23.1874087964,90.2078696605,83,601,0.980964720249,zigzag,zigzag
